match-up,0,0.633194645753 
edge,0,0.63477032584 
leapfrogged,0,0.636735682525 
high-powered,0,0.638267162275 
vaulted,0,0.639177252943 
best-ever,0,0.639367260224 
lineups,0,0.63947788904 
powerhouses,0,0.640503639027 
matchup,0,0.640571625615 
second-tier,0,0.641546632346 
grab,0,0.642064692018 
rivaling,0,0.643055525113 
gearing,0,0.643788944239 
eyeing,0,0.644070598416 
nabbed,0,0.644957859888 
competing,0,0.645439125868 
challengers,0,0.646059344316 
second-ranked,0,0.64691870666 
jostling,0,0.646930546219 
perennial,0,0.648004652857 
trounced,0,0.648075745811 
top-five,0,0.649563191735 
competed,0,0.650002091804 
arch-rivals,0,0.651705635897 
supremacy,0,0.652087901114 
second-place,0,0.654404071315 
third-placed,0,0.654588369479 
hottest,0,0.655170141293 
insurmountable,0,0.65866224616 
rounding,0,0.659911547294 
swoop,0,0.660475192525 
entrant,0,0.661519519619 
handily,0,0.664623494644 
finisher,0,0.664844165182 
roost,0,0.669538218266 
reckon,0,0.671142478535 
pondering,0,0.672221112119 
overtaken,0,0.673096386057 
propelling,0,0.67476654421 
line-up,0,0.676376889811 
spoils,0,0.676772653104 
u.s.'s,0,0.67715091508 
trails,0,0.678562522133 
upstarts,0,0.679570106643 
reigns,0,0.680145375074 
spender,0,0.680679537984 
showdowns,0,0.682021433454 
enviable,0,0.683396457658 
overtook,0,0.683933799984 
catapult,0,0.685313682895 
frontrunners,0,0.686716437556 
debuts,0,0.687174258331 
stiff,0,0.688722762263 
two-man,0,0.689407061456 
slots,0,0.689533009021 
frontrunner,0,0.690067264835 
pipped,0,0.691105253242 
nearest,0,0.692746665923 
upstart,0,0.69775309936 
darlings,0,0.698232175399 
reckoned,0,0.699136087027 
solidified,0,0.703009367975 
spenders,0,0.704004291659 
archrival,0,0.705770290828 
bandwagon,0,0.706678360746 
fourth-placed,0,0.707657225964 
second-placed,0,0.709848383989 
spoiler,0,0.71126305153 
reclaimed,0,0.713731260054 
bested,0,0.71388377248 
wayside,0,0.71407123249 
vs.,0,0.714309879435 
debuting,0,0.719764699151 
angling,0,0.720006269535 
dominance,0,0.721962408424 
lags,0,0.722291174236 
atop,0,0.723254280242 
tier,0,0.72533398407 
vied,0,0.727163068815 
vies,0,0.729499541323 
besting,0,0.729719068749 
third-ranked,0,0.730475182464 
likeliest,0,0.732133220301 
battlegrounds,0,0.734117855243 
semi-finalists,0,0.734405000519 
tightest,0,0.735332503379 
recapturing,0,0.738219223244 
jostle,0,0.738980478571 
outdo,0,0.739168668436 
bucked,0,0.740311925497 
leapfrog,0,0.750404919767 
number-one,0,0.752542710976 
berths,0,0.755816450837 
arch-rival,0,0.757950673495 
spots,0,0.766898119923 
laggard,0,0.769853792778 
jackpot,0,0.783173929478 
cross-town,0,0.791780096134 
racing's,0,0.842250947497 
processor,1,0.597474944484 
quad-core,1,0.600207391292 
dual-core,1,0.60144836098 
snapdragon,1,0.607388658228 
$199,1,0.611662430144 
generation,1,0.613319576521 
player,1,0.615144721697 
keyboards,1,0.616737753409 
desktop,1,0.618149954864 
keyboard,1,0.618150403907 
laptop,1,0.623315612331 
compatible,1,0.624086189632 
stripped-down,1,0.624367137995 
compatibility,1,0.625017667762 
graphics,1,0.625929491771 
laptops,1,0.627099128471 
versions,1,0.627546639797 
asus,1,0.628190748477 
specifications,1,0.629650356064 
pc,1,0.62986066768 
next-generation,1,0.630024177514 
gb,1,0.632993297139 
functionality,1,0.634110485508 
pc.,1,0.635352210083 
version,1,0.635668600785 
notebook,1,0.636516491871 
screen,1,0.637975063486 
notebooks,1,0.639870131142 
os,1,0.640403294844 
gigabytes,1,0.640448365138 
air.,1,0.640864779915 
windows,1,0.641625453743 
hardware,1,0.642423554637 
megapixel,1,0.642747108833 
high-definition,1,0.643761765088 
processors,1,0.643882048862 
gigabyte,1,0.644303105558 
computers,1,0.644739046832 
internet-enabled,1,0.645312350147 
devices,1,0.645733811333 
ghz,1,0.64633833825 
desktops,1,0.646786955067 
chipsets,1,0.647585806994 
pcs.,1,0.647825312384 
entry-level,1,0.648946370767 
code-named,1,0.652105231647 
operating,1,0.652953384425 
market-leading,1,0.653098706901 
inch,1,0.653224840118 
older,1,0.653510586299 
high-end,1,0.654347275374 
ces.,1,0.655780014889 
powered,1,0.655842359628 
mid-range,1,0.657088493691 
outsell,1,0.657107566345 
models,1,0.66016453337 
hd,1,0.660622228675 
netbooks,1,0.660630921963 
tablets,1,0.661284965623 
touchscreens,1,0.661734760592 
portable,1,0.66195370917 
touch,1,0.662535677966 
pcs,1,0.662752326983 
sleek,1,0.663237122204 
features,1,0.663268094625 
microprocessors,1,0.664595545297 
x,1,0.665105320647 
ultra-thin,1,0.665370212187 
excite,1,0.665850506397 
first-generation,1,0.669770860783 
newest,1,0.670737869699 
sold,1,0.671021352403 
launch,1,0.671440387868 
refresh,1,0.671592738536 
low-end,1,0.672066088718 
model,1,0.672607890327 
preloaded,1,0.673106466716 
top-end,1,0.673791819228 
ubiquitous,1,0.6742912319 
smart,1,0.676452118877 
touch-screen,1,0.676925288945 
flagship,1,0.678775463147 
smartphones,1,0.679821449453 
netbook,1,0.680303447934 
touchscreen,1,0.680475359065 
gadgets,1,0.680636558362 
tablet,1,0.680752667246 
large-screen,1,0.683566072875 
lower-end,1,0.68362220343 
ultrabook,1,0.684999580173 
apple,1,0.685896698336 
playbook,1,0.686864015144 
arm-based,1,0.687249736161 
lightest,1,0.687434449146 
phones,1,0.688915864554 
second-generation,1,0.689434420998 
consumer-friendly,1,0.691414487591 
arm's,1,0.691458193595 
launches,1,0.692757046265 
surface,1,0.692817782745 
xperia,1,0.694267574148 
ultrabooks,1,0.694467531379 
thinnest,1,0.695038699561 
device's,1,0.695078569558 
inc's,1,0.695482285552 
kindle,1,0.696042803806 
razr,1,0.696158855922 
device,1,0.696491106946 
developers,1,0.696715298922 
gorilla,1,0.698516979806 
walkman,1,0.698674217786 
$499,1,0.699374944498 
pre-installed,1,0.701269355696 
phablet,1,0.701709044885 
reader,1,0.701716340691 
android,1,0.701745274442 
optimus,1,0.702056396625 
webos,1,0.704173903987 
s5,1,0.704260782055 
moto,1,0.705157239532 
android-based,1,0.705859440919 
chrome,1,0.708048323431 
slimmer,1,0.709364667388 
mp3,1,0.709569470351 
gadget,1,0.709960497252 
s4,1,0.71089381807 
mobiles,1,0.711763447773 
mini,1,0.711782773032 
microsoft's,1,0.712734150492 
macbook,1,0.717899440476 
nexus,1,0.718816314435 
ascend,1,0.71938744136 
brand-new,1,0.71952089989 
zune,1,0.719835277484 
qnx,1,0.720883819005 
flash,1,0.721620345464 
accessory,1,0.721820288356 
thinner,1,0.723743428211 
internet-connected,1,0.724479387287 
android.,1,0.725357236245 
a4,1,0.72635107616 
linux,1,0.727999793756 
refreshed,1,0.730585738714 
windows-based,1,0.731442991136 
droid,1,0.73273550106 
ie,1,0.733397588101 
own-brand,1,0.733539220916 
mozilla's,1,0.734581418997 
touchpad,1,0.734595475124 
e-readers,1,0.735615788968 
tegra,1,0.736649750012 
windows.,1,0.736877014081 
must-have,1,0.736971377742 
wearables,1,0.737628332997 
pre,1,0.738151839245 
galaxy,1,0.739317699215 
hot-selling,1,0.739749027909 
e-reader,1,0.743246065588 
nook,1,0.743743436365 
bbm,1,0.747619793861 
bada,1,0.747650325037 
g1,1,0.748145138413 
solid-state,1,0.749271954426 
nvidia's,1,0.7518516664 
ipad.,1,0.752756230119 
wearable,1,0.754935984994 
tizen,1,0.755659095342 
phone's,1,0.757268315 
treo,1,0.757282538318 
lumia,1,0.760332979488 
samsung's,1,0.760682877977 
ios,1,0.762828208089 
unbreakable,1,0.764669749738 
s3,1,0.764674316162 
ipads.,1,0.765645774549 
tab,1,0.766560632295 
technicals,1,0.767002150178 
mango,1,0.767655064513 
smartwatches,1,0.769107867143 
unlocked,1,0.769298478836 
z10,1,0.769951152093 
ipad,1,0.771579369952 
ipod.,1,0.774189058344 
iphone.,1,0.778075492326 
pre-orders,1,0.778272112382 
kin,1,0.781930694112 
android's,1,0.782836897223 
s6,1,0.783640086481 
bionic,1,0.78467820655 
ipads,1,0.784750518393 
smartwatch,1,0.786895919396 
ipad's,1,0.787316025088 
imac,1,0.787664156356 
q10,1,0.788104061687 
aapl,1,0.79610625451 
nano,1,0.797465354162 
iphone,1,0.799167763296 
most-used,1,0.799715309974 
5c,1,0.800102982258 
siri,1,0.800888675661 
5s,1,0.80393756075 
plus.,1,0.80403377343 
iphone's,1,0.804044907577 
macs,1,0.805514469814 
ipod,1,0.805562639202 
asha,1,0.806566971006 
fingerprint,1,0.809100230293 
iphones.,1,0.811357508732 
ipods,1,0.812132852226 
iphones,1,0.813965986376 
ipods.,1,0.81470327267 
apple's,1,0.816062968113 
cue,1,0.817726237351 
bb10,1,0.818930145886 
vista.,1,0.832049858491 
limo,1,0.833356516647 
xp,1,0.833531945455 
vista,1,0.838881710287 
slavishly,1,0.839131324901 
macintosh,1,0.840387138719 
4s,1,0.842671007373 
3gs,1,0.84494791917 
cupertino,1,0.849217216205 
n-gage,1,0.853341058761 
healthkit,1,0.900182395099 
tweeted,2,0.49529618501 
mess,2,0.507591512251 
fun,2,0.509196259267 
tells,2,0.51477384035 
forget,2,0.518355347507 
bother,2,0.521158476554 
wondering,2,0.521999920018 
crazy,2,0.523125320686 
tired,2,0.523596249765 
liked,2,0.524750800282 
yours,2,0.526389168595 
scared,2,0.529763956696 
strange,2,0.529936156123 
dare,2,0.531018180482 
forever,2,0.531917804869 
wondered,2,0.534777237943 
it?,2,0.538512852122 
hey,2,0.539876183353 
fabulous,2,0.555176705237 
remind,2,0.559749577014 
sexy,2,0.55996149132 
comprehend,2,0.56327139592 
dad,2,0.566971363697 
entertain,2,0.568150102012 
you?,2,0.568286158599 
imagined,2,0.57133426586 
em,2,0.571513051176 
nightmare,2,0.572993847019 
laughed,2,0.573729421484 
lazy,2,0.578019940206 
kiss,2,0.581787220531 
happier,2,0.582770412606 
hated,2,0.583313294594 
whisper,2,0.585466671614 
?,2,0.585524544109 
creatively,2,0.585946361556 
happily,2,0.587176604972 
awhile,2,0.588715816169 
it!,2,0.591652936332 
unlucky,2,0.595412646673 
guessed,2,0.596557401348 
dude,2,0.596835980544 
quipped,2,0.603403957971 
invent,2,0.605760221492 
you",2,0.605980268226 
butt,2,0.607437238591 
do?,2,0.609278052231 
dreaming,2,0.609757015376 
pity,2,0.610134757902 
goose,2,0.61178520992 
excuses,2,0.61306755217 
crap,2,0.613187753405 
wanna,2,0.614533134788 
isn,2,0.615725375983 
forgot,2,0.616414742605 
alright,2,0.617107071269 
here?,2,0.620805063854 
naughty,2,0.624692526081 
madness,2,0.625245383298 
cares,2,0.626076035393 
rude,2,0.626578150461 
wasn,2,0.627330787482 
anyone's,2,0.627447540541 
dumb,2,0.629361785178 
screwed,2,0.632729455651 
‘i,2,0.633880661302 
swallow,2,0.634627751997 
dime,2,0.6353207536 
liberating,2,0.635709321336 
clown,2,0.635939238618 
bitch,2,0.640883042879 
puzzling,2,0.647321586359 
this?,2,0.650442434019 
jealous,2,0.653135435931 
misconception,2,0.653842954022 
kindly,2,0.65418164593 
damned,2,0.658047966486 
listening,2,0.659107215931 
laughs,2,0.659134353518 
awesome,2,0.661299689182 
ya,2,0.662816942431 
rehearse,2,0.664322888021 
motivates,2,0.666543022675 
smells,2,0.667615430567 
them?,2,0.668734344807 
illusions,2,0.668788120022 
unreal,2,0.668845595187 
something's,2,0.670783622408 
beg,2,0.673850191666 
annoying,2,0.675369646899 
fad,2,0.681802644639 
negativity,2,0.684347331891 
couldn,2,0.68671769753 
lousy,2,0.687567290521 
what?,2,0.689739951011 
someone's,2,0.690344966117 
fools,2,0.694412069549 
forgive,2,0.69796556226 
messed,2,0.701121228491 
smokes,2,0.704851424477 
it",2,0.706486572923 
q.,2,0.710472084193 
preach,2,0.710776208148 
wakes,2,0.713503280351 
swear,2,0.713907633398 
dice,2,0.720998906201 
plumber,2,0.727869860521 
dread,2,0.728201905955 
people?,2,0.730432779465 
adore,2,0.732715460593 
steve's,2,0.739477133554 
auditioned,2,0.741267002147 
say?,2,0.75143024033 
yourselves,2,0.753544547506 
tagline,2,0.753574379686 
lads,2,0.756592459268 
gosh,2,0.761167804851 
kinda,2,0.771555679966 
brainer,2,0.786371641978 
funniest,2,0.796408061158 
praying,2,0.809227598791 
we,165
boys,163
that?,2
fta,121
watchdog's,122
erosion,184
statement,111
lockers,19
high-school,136
sprint's,67
bates,146
omani,170
float,103
mac,194
mindy,178
vin,175
fortunately,16
determines,8
preemies,45
streaking,58
eagled,189
loggerheads,192
rechargeable,101
opposes,162
rhode,68
108,161
failing,6
scroll,26
coordinate,176
marcus,171
park.,131
extensively,56
germanwings,57
pseudonym,118
porto,168
tingling,153
regional,111
nora,146
fatally,134
yasmine,198
weekend,85
umar,148
spurlock,40
homicides,99
torrid,143
usher's,165
diligent,128
galliano,51
on-stage,151
amg,186
depends,27
10,161
squalid,102
gunshot,134
western-style,150
dent,138
sampling,129
sideshow,180
smbc,49
three-hour,78
blaise,17
eateries,102
renegotiation,121
discern,147
uighurs,183
stifle,138
deceive,52
recognizable,33
wrecking,165
emailed,112
sleeps,59
toughest,0
buffer,109
technicolor,14
soaps,48
bulk,76
imposed,149
mobile-phone,173
pines,13
check-in,26
vans,30
wilson.,178
inversely,69
hemoglobin,179
gazprom's,144
stt,14
portugal,24
classroom,136
peavy,36
offense,28
residue,129
one-third,104
suffrage,183
hashtags,26
arbor,145
snapple,114
pune,11
pen,118
pepfar,158
able-bodied,172
tanzania.,63
ellen,182
encourages,27
maung,181
paltrow,55
vz,67
strenuous,34
harvest,129
diesel,160
djotodia,181
coral,154
facts,51
jia,39
suppress,141
abbott's,88
readiness,135
luck,2
domination,0
luongo,58
buckets,86
consists,27
munoz,4
crimea.,144
anti-monopoly,122
clostridium,120
barbra,79
damp,189
deputies,107
line.,42
ok.,2
skirmishes,134
impeding,52
january,85
small-scale,160
teamsters,177
anybody's,16
grooming,33
cassano,97
threshold,8
torrey,13
inarritu,40
heptathlon,172
guidant,197
exceptionally,32
accords,121
maidan,144
commentator,137
patented,21
redundancy,177
reference,142
remittances,83
kolb,28
wyoming,131
scenic,154
rubber,86
idriss,63
active-duty,89
mobsters,59
comoros,63
baptism,77
credo,135
giuseppe,168
feminist,23
pistol,134
jubilee,78
persuading,6
stephenie,175
ajdabiyah,11
fernandez,167
protocol,106
automobile,30
antebellum,165
nostalgia,116
pure,114
bisphosphonates,88
arab,170
solovyov,198
lawn,100
squandered,15
kebede,125
compaq,80
tampering,51
harriman,123
delivering,93
meiji,49
yili,114
$1=6,44
site,26
kerstin,17
aggregated,26
days,111
softbank,103
most-watched,137
retaining,93
broadcasters,67
arturo,4
optic,67
agius,61
defensemen,58
startling,126
exquisite,116
bandits,99
voracious,76
iss,124
$1=0,17
volcovici,73
sprinter,172
crocker,89
diamond,172
melanoma,84
precious,110
envisage,121
idle,177
jade,150
disdain,151
equipe,118
r.,146
purchased,19
preet,51
swan,40
smoked,187
macy's,108
game-changer,126
bumgarner,36
granger,87
capabilities,96
eugene,146
golf's,13
correspondents,92
beheadings,99
drexel,145
struck,31
governorship,107
cristobal,4
hyde,79
disappoints,184
procedures,106
troublesome,153
near-record,104
spend,190
constantly,56
ilham,181
decelerating,184
mma,155
populism,18
syriza,193
mathematical,56
negotiators,121
leishman,13
crimping,184
anglo-australian,110
deferral,199
recuperate,153
hannam,51
attorney,196
booth,146
,2,nan 
hate,2,0.455678198165 
wonder,2,0.479268665654 
hell,2,0.483726065705 
walk,2,0.486684797032 
sorry,2,0.489824214955 
shame,2,0.505857729452 
die,2,0.507987909186 
cry,2,0.512062371639 
loves,2,0.521353558682 
stupid,2,0.524988148503 
gotta,2,0.529725208149 
gentleman,2,0.535118197686 
lesson,2,0.53621417502 
remembers,2,0.536612633209 
horrible,2,0.539860544784 
cool,2,0.540509245984 
pretend,2,0.541608003003 
god,2,0.541680597832 
ass,2,0.544156674471 
kid,2,0.544224794365 
curiosity,2,0.549258167756 
joked,2,0.550827029049 
freak,2,0.553979024944 
amazed,2,0.555268005998 
hungry,2,0.560384673785 
nowadays,2,0.560712606052 
damn,2,0.561038119307 
oh,2,0.56371957256 
goodbye,2,0.566650437907 
scream,2,0.56786051719 
scary,2,0.572818254497 
til,2,0.573495729268 
listen,2,0.573992961504 
hello,2,0.574378907663 
me?,2,0.57850471884 
instinct,2,0.583965596426 
else's,2,0.584201269807 
life.,2,0.585437354351 
boring,2,0.586184635342 
theirs,2,0.587426935711 
wow,2,0.591773338031 
kidding,2,0.593936998374 
pretending,2,0.598208519676 
yeah,2,0.598238790336 
audition,2,0.602382924396 
gonna,2,0.60321914574 
guts,2,0.604133000146 
clue,2,0.605341485961 
laugh,2,0.605382102001 
bored,2,0.605733140657 
dared,2,0.606160523051 
mum,2,0.606593376804 
someday,2,0.60690335627 
joke,2,0.608979566453 
hassle,2,0.610668184361 
remembering,2,0.611433771242 
cute,2,0.611953121602 
screw,2,0.612226508573 
silly,2,0.612720669348 
funny,2,0.614176127444 
it.,2,0.614196481908 
weird,2,0.616627855054 
right?,2,0.617381774886 
forgiven,2,0.618038756749 
heck,2,0.624159354742 
insane,2,0.628209238516 
heaven,2,0.628925918244 
fuss,2,0.629421930845 
pronounce,2,0.630480458661 
hates,2,0.630726575207 
now?,2,0.631870686111 
pleasantly,2,0.63279850845 
somebody's,2,0.633175883808 
thr,2,0.633295956902 
cocky,2,0.633710002517 
replies,2,0.638584651074 
goodness,2,0.646089110929 
darn,2,0.646504264586 
hi,2,0.648657269155 
american.,2,0.649903835471 
thankfully,2,0.651951741389 
adage,2,0.654030839542 
you!,2,0.654678849774 
fathom,2,0.659581222472 
bothers,2,0.662820832347 
mused,2,0.665599176168 
dreamt,2,0.669917995097 
pony,2,0.672849844747 
money's,2,0.675371719593 
invincible,2,0.678160293551 
us?,2,0.679892934154 
blindly,2,0.682423741122 
yes.,2,0.687425662855 
smartest,2,0.689459282403 
naysayers,2,0.69036985669 
guy's,2,0.693364546963 
idiot,2,0.695236932374 
mommy,2,0.695344768075 
not?,2,0.697175926241 
yeah.,2,0.698055335642 
auditioning,2,0.701598320266 
fooled,2,0.704317177237 
jinx,2,0.70583027698 
daddy,2,0.708308826981 
grandma,2,0.708683876966 
nothing's,2,0.716276043256 
idiots,2,0.721994523728 
world?,2,0.723252173913 
expletive,2,0.726424908271 
tonight's,2,0.727638301094 
optimist,2,0.727821604145 
shit,2,0.731662772345 
pray,2,0.731968274369 
begs,2,0.739973956059 
sic,2,0.751163067949 
australian.,2,0.757529285144 
shove,2,0.760340561963 
sane,2,0.767877062247 
pinsky,2,0.769439107603 
gladly,2,0.772380127009 
kid's,2,0.773679711287 
aren,2,0.774861939571 
ll,2,0.819419909538 
rivers.,2,0.847966163931 
god.,2,0.855049076891 
coolest,2,0.895324203605 
kermit,2,0.963313854943 
piggy,2,0.965379809065 
information,3,0.538211625499 
discovered,3,0.551864023882 
hypponen,3,0.554578483653 
uncovered,3,0.566244190116 
belonging,3,0.570388043572 
unknown,3,0.570412376496 
code,3,0.572322944509 
rogue,3,0.576558545813 
cyber,3,0.579094742753 
anti-virus,3,0.58134758485 
encryption,3,0.581393684705 
traced,3,0.582626762547 
targets,3,0.583019813341 
spyware,3,0.587112589474 
perpetrators,3,0.589426845465 
tor,3,0.591083993573 
suspect,3,0.596743435555 
trace,3,0.600063309236 
suspicious,3,0.600151713413 
unreported,3,0.600766865442 
targeted,3,0.603752518757 
flaw,3,0.609342423664 
steal,3,0.611325927578 
cybercriminals,3,0.613193483025 
culprits,3,0.614094916012 
sophisticated,3,0.616399082425 
experts,3,0.617460208646 
trojan,3,0.619024788047 
posed,3,0.621038502385 
fbi,3,0.622155792925 
criminals,3,0.625152868931 
malicious,3,0.625188927433 
leaked,3,0.62783089518 
malware,3,0.628208982055 
flaws,3,0.628634815589 
vulnerability,3,0.628773954911 
state-sponsored,3,0.629545219261 
sabotage,3,0.630521223428 
hackers,3,0.631233040265 
identities,3,0.632301058858 
intercept,3,0.632513315071 
intelligence,3,0.632995483145 
infiltrated,3,0.633077301063 
shadowy,3,0.633328378034 
infiltration,3,0.633526405482 
identify,3,0.63493441074 
security's,3,0.635630661217 
hacker,3,0.636428914329 
spies,3,0.636900672683 
links,3,0.637019922597 
cyberattacks,3,0.638953264625 
espionage,3,0.639041847045 
secret,3,0.639532168206 
originating,3,0.640720616276 
originated,3,0.641021745415 
intrusion,3,0.641741380806 
coordinated,3,0.642583304325 
infiltrate,3,0.643221090105 
interpol,3,0.643431650236 
exposed,3,0.643485299487 
phishing,3,0.64366012594 
linked,3,0.643857785213 
reputed,3,0.644754056759 
spying,3,0.645739655302 
lab,3,0.64581368714 
identity,3,0.647218035351 
hijack,3,0.648478880175 
crowdstrike,3,0.648820675915 
passports,3,0.649218047396 
anti-terrorism,3,0.649945393286 
cyber-attack,3,0.650013283439 
theft,3,0.650182687436 
stolen,3,0.652712766758 
hacking,3,0.653489338814 
cyber-security,3,0.653611005283 
security.,3,0.653830172721 
lookout,3,0.654941672465 
penetrated,3,0.655698622476 
low-level,3,0.65750218186 
mandiant,3,0.657827141708 
names,3,0.658008762676 
hack,3,0.658270194659 
secrets,3,0.658908878812 
intruders,3,0.659143323826 
secretive,3,0.659514797192 
intercepted,3,0.659552898608 
secretly,3,0.659642640398 
activity,3,0.659912514338 
alert,3,0.660048905016 
clandestine,3,0.660950814959 
anonymous,3,0.661278670128 
compromised,3,0.662822678582 
botnets,3,0.664574417433 
cybercrime,3,0.665237254607 
hacks,3,0.665372461604 
vulnerabilities,3,0.66544835946 
intercepting,3,0.666447527184 
thefts,3,0.667134944721 
sensitive,3,0.667816072445 
perpetrator,3,0.669704123454 
leaks,3,0.670110224068 
unearthed,3,0.671281011634 
contractor,3,0.671495915386 
forensics,3,0.672479738688 
tracing,3,0.673628695807 
syndicates,3,0.673812881209 
prying,3,0.673826379784 
sophistication,3,0.676351505057 
high-value,3,0.676783311201 
fireeye,3,0.677174892996 
terrorist,3,0.678242273242 
botnet,3,0.678977124527 
operatives,3,0.679853551194 
kaspersky,3,0.680034402155 
spear,3,0.680310725348 
mcafee's,3,0.68166493684 
classified,3,0.683183443671 
leaking,3,0.684005399285 
hacked,3,0.684686791486 
transnational,3,0.685715772224 
supposedly,3,0.685881702811 
law-enforcement,3,0.686043165183 
intelligence-gathering,3,0.686929055658 
alperovitch,3,0.687265995461 
terrorists,3,0.687311058081 
leak,3,0.68820137771 
existence,3,0.690264180216 
agents,3,0.690832900573 
gleaned,3,0.691331872534 
spy,3,0.693720207624 
nsa,3,0.695251918595 
agencies,3,0.696260644535 
trove,3,0.696989998035 
rsa,3,0.697039640124 
openssl,3,0.69763381306 
cyber-attacks,3,0.698244921241 
break-in,3,0.698632220351 
scams,3,0.698983602265 
snooping,3,0.699071391569 
intrusions,3,0.699463282679 
cybersecurity,3,0.699585122736 
spied,3,0.700342939207 
breach,3,0.701380728649 
heartbleed,3,0.703163721179 
non-state,3,0.704375873967 
breaches,3,0.704631102584 
cyberattack,3,0.707255885677 
surveillance,3,0.708657683934 
wikileaks,3,0.709089946801 
stratfor,3,0.709285954563 
fraudsters,3,0.713814399774 
nohl,3,0.71391476797 
zeus,3,0.715288731599 
lulz,3,0.715390183386 
contacts,3,0.717991529467 
lower-level,3,0.718227554823 
plots,3,0.719223880039 
worm,3,0.719774606744 
snowden,3,0.720823222816 
operative,3,0.723659880752 
snowden.,3,0.731406591883 
informant,3,0.731876675334 
gchq,3,0.732041262014 
dhs,3,0.732294476742 
nds,3,0.732575398944 
sketchy,3,0.732680378283 
eavesdropping,3,0.735587941013 
lulzsec,3,0.735627942945 
top-secret,3,0.737950937108 
cache,3,0.738305514591 
opm,3,0.740195422159 
nsa's,3,0.74368399798 
cryptography,3,0.745225476073 
thieves,3,0.746088701855 
stuxnet,3,0.746640863302 
firewall,3,0.747459027951 
anti-terror,3,0.749433509305 
nsa.,3,0.750365004239 
informants,3,0.75426668502 
snowden's,3,0.755837442571 
unclassified,3,0.758656717505 
duqu,3,0.761509465451 
roving,3,0.76750216617 
information-sharing,3,0.768023239091 
intercepts,3,0.770853191742 
ddos,3,0.77302403283 
flame,3,0.775419656883 
marketer,3,0.781003202598 
mi5,3,0.78256571777 
mi6,3,0.783294572721 
prism,3,0.783675555573 
wikileaks.,3,0.785325494798 
mossad,3,0.787828867791 
cyberspace,3,0.78947667567 
cia,3,0.793032292726 
cables,3,0.793545680112 
pos,3,0.811706863448 
simulated,3,0.812456239411 
epsilon,3,0.812472003213 
cia.,3,0.824633281674 
fbi's,3,0.833271448595 
courier,3,0.863529417655 
abdulmutallab,3,0.875295446713 
cia's,3,0.876518462806 
jorge,4,0.494978875794 
el,4,0.501273420228 
alberto,4,0.502101413206 
luis,4,0.504689517096 
antonio,4,0.507903721674 
eduardo,4,0.51324808751 
diaz,4,0.518419949939 
ernesto,4,0.51961536272 
ricardo,4,0.520215933482 
javier,4,0.521204097312 
