chongqing,2,0.719837829018 
guo,2,0.720557007418 
ma,2,0.720583847694 
dissident,2,0.722049276373 
zhao,2,0.724142107667 
jiangxi,2,0.724240658708 
taiwan,2,0.724256398309 
beijing,2,0.724792651142 
li,2,0.726101106793 
ming,2,0.730661508454 
ping,2,0.731108297253 
guangzhou,2,0.731710893308 
feng,2,0.73270917839 
guangxi,2,0.735691114114 
ying,2,0.739515346511 
xiao,2,0.73961577242 
xi,2,0.741599717602 
wuhan,2,0.742665769034 
hangzhou,2,0.743287245197 
hebei,2,0.744414768912 
guan,2,0.745323210004 
people's,2,0.745407667009 
lu,2,0.746897793176 
hu,2,0.747531229993 
censors,2,0.751333580872 
hui,2,0.751843164545 
mei,2,0.75328171614 
shandong,2,0.753875455417 
microblog,2,0.754321956051 
china.,2,0.75650063371 
dalian,2,0.762025403629 
peng,2,0.76204925274 
hainan,2,0.762273495628 
bo's,2,0.765318876194 
beijing-based,2,0.766208985078 
xu,2,0.766553994681 
jinping,2,0.766985176938 
cctv,2,0.769735599505 
fakes,2,0.774762805737 
wen,2,0.774884966764 
zhou,2,0.774946814904 
bai,2,0.775211468631 
jian,2,0.775997133356 
ren,2,0.778833297249 
dai,2,0.779173239225 
xinhua.,2,0.779755498292 
microblogs,2,0.780856883479 
jiabao,2,0.783146425961 
councilor,2,0.7861646832 
wan,2,0.786892414585 
lei,2,0.787892113164 
china-u.s.,2,0.794920460619 
gu,2,0.795260836299 
taiwan.,2,0.795270805379 
tsinghua,2,0.797364584028 
tao,2,0.7980661636 
oriental,2,0.800376024536 
gou,2,0.80169232825 
xiang,2,0.803765341944 
ai,2,0.806376385455 
shan,2,0.809560230311 
qin,2,0.815470153734 
ning,2,0.817573098229 
self-ruled,2,0.820186036339 
shao,2,0.822932314615 
cba,2,0.826008689051 
locke,2,0.827264307729 
mainland,2,0.8279608236 
lai,2,0.828436059653 
agbank,2,0.828470799744 
tibet's,2,0.831649551816 
xie,2,0.832829782383 
tibetan,2,0.835052319463 
tung,2,0.837452881637 
dalai,2,0.838974111035 
xi's,2,0.839033767584 
kmt,2,0.8409079898 
lama,2,0.852234257005 
zhang's,2,0.853090797872 
macau,2,0.855598400166 
kai,2,0.859419143044 
lama's,2,0.859423806801 
ma's,2,0.859546495577 
kong.,2,0.861341559652 
li's,2,0.872326378402 
leung,2,0.874722738601 
liu's,2,0.874995000051 
yang's,2,0.87761594904 
kong's,2,0.88999418267 
tsang,2,0.892177467846 
nan,2,nan 
chengdu,2,0.654455765787 
hunan,2,0.662853432861 
fujian,2,0.671934438884 
communist,2,0.69464048197 
zedong,2,0.695287888781 
kunming,2,0.700772036579 
surnamed,2,0.701591957802 
guangdong,2,0.704765726603 
taiyuan,2,0.705605478893 
jiang,2,0.705627204942 
shanxi,2,0.711253661036 
chen,2,0.714810336043 
wang,2,0.719354461323 
china's,2,0.720341013317 
ye,2,0.72311996586 
qi,2,0.725288680852 
yang,2,0.729401210689 
zeng,2,0.730613870729 
liaoning,2,0.730883466058 
zhang,2,0.731184359607 
chi,2,0.732200068515 
deng,2,0.732658314857 
anhui,2,0.735597936868 
nanjing,2,0.73635503272 
gong,2,0.737366123664 
cheng,2,0.739239377834 
jiangsu,2,0.741378978289 
chao,2,0.743417179678 
zhejiang,2,0.744143059575 
lin's,2,0.745601069712 
chinese-language,2,0.746445180877 
tianjin,2,0.747050269458 
fang,2,0.747784341153 
zhu,2,0.748766308493 
liang,2,0.749675149746 
xinhua,2,0.750233636908 
cai,2,0.750888321592 
dongguan,2,0.751080873268 
liu,2,0.751217551839 
one-child,2,0.751457182091 
wei,2,0.754035855726 
xia,2,0.754414045974 
qingdao,2,0.757078254408 
hua,2,0.758650692192 
yi,2,0.759687438082 
ting,2,0.76284809198 
shanghai,2,0.762851470026 
peking,2,0.762865330788 
bao,2,0.762985893957 
wukan,2,0.763168732922 
ding,2,0.763821407304 
tian,2,0.765136951646 
shenzhen,2,0.768761168951 
china-based,2,0.772448682411 
orient,2,0.777210673137 
shanghai-based,2,0.777791772044 
shanghai.,2,0.778185185549 
shen,2,0.778202421585 
beijing.,2,0.78162092832 
daily.,2,0.782108232616 
shanghai's,2,0.785697341502 
sino-u.s.,2,0.788901260315 
jintao,2,0.790130334135 
aba,2,0.790854885137 
tang,2,0.790890375265 
keqiang,2,0.791047723151 
chen.,2,0.795726278476 
zheng,2,0.795947498706 
yao,2,0.803013656767 
xinjiang,2,0.803628359151 
tsai,2,0.80398498937 
ni,2,0.806116191586 
tibet.,2,0.806212729624 
ant,2,0.811891979226 
zhong,2,0.811903222774 
tibet,2,0.812297604681 
pla,2,0.815110492691 
li.,2,0.816888951125 
luo,2,0.818933184881 
xiaobo,2,0.820454320163 
chunying,2,0.820620839788 
qishan,2,0.820965177449 
jintao's,2,0.82438714209 
deming,2,0.82561739745 
icbc,2,0.825743691758 
taipei,2,0.826736210841 
hu's,2,0.827242170005 
hsieh,2,0.831470814774 
cui,2,0.837977564208 
kong-based,2,0.840495242493 
ccb,2,0.840521452097 
unicom,2,0.843345932647 
ying-jeou,2,0.844181627668 
wen's,2,0.845328802112 
hong,2,0.848890265572 
weiwei,2,0.849075391198 
wai,2,0.853656258866 
wang's,2,0.858087547204 
citic,2,0.858940447631 
wanda,2,0.862280997492 
guangcheng,2,0.87279637346 
shing,2,0.873298333941 
kong,2,0.88448123772 
chow,2,0.888944547349 
chen's,2,0.889930316853 
qu,2,0.894074226037 
name,3,0.532288059024 
written,3,0.586738760806 
phrase,3,0.604455530839 
translated,3,0.614359146582 
language,3,0.616686631158 
origin,3,0.617786582617 
english,3,0.621478860312 
interpretations,3,0.63905659731 
read,3,0.64019896762 
bible,3,0.641627703695 
stamped,3,0.642047229046 
words,3,0.648806565234 
description,3,0.654344132385 
shorthand,3,0.657300105516 
arabic,3,0.661671552727 
subtitles,3,0.663051048036 
refer,3,0.670191410021 
word,3,0.670567223895 
describe,3,0.671025120081 
symbols,3,0.677394690531 
translation,3,0.67843442459 
code,3,0.680805307941 
copy,3,0.681174798221 
lexicon,3,0.68227853483 
nationality,3,0.684307467009 
dialect,3,0.685857126429 
reproduced,3,0.691133225218 
caption,3,0.692816122328 
reads,3,0.693429743685 
languages,3,0.694671624582 
slogan,3,0.700944434598 
phrases,3,0.702836035566 
logo,3,0.705494682915 
expressions,3,0.705994600788 
english-language,3,0.706739474415 
spanish.,3,0.70709584956 
french.,3,0.710341537765 
ancestry,3,0.716136837435 
english.,3,0.718883617814 
purports,3,0.71899153488 
poem,3,0.720188222801 
symbol,3,0.721129835394 
hindi,3,0.726169714662 
verse,3,0.727884044684 
translations,3,0.738674391273 
tagline,3,0.743331305237 
acronym,3,0.756262330635 
grammar,3,0.758766711998 
edits,3,0.761747713999 
hebrew,3,0.763188837755 
initials,3,0.765717048282 
handwriting,3,0.7657716645 
dictionary,3,0.766298467755 
trademarks,3,0.76654210165 
trademarked,3,0.772076709565 
ar,3,0.789161397212 
rosetta,3,0.789349101914 
attribution,3,0.815244500619 
nicknames,3,0.826387426516 
surname,3,0.830126680748 
expresslyprohibited,3,0.841589704595 
ofcompanies,3,0.841589704595 
reuterssphere,3,0.841589704595 
ticker,3,0.896316864424 
likeness,3,0.910394076006 
incorporation,3,0.914535415268 
playful,4,0.509645846706 
style,4,0.515193367077 
feel-good,4,0.521021352542 
swagger,4,0.543465836121 
magnificent,4,0.546307876344 
rousing,4,0.548084056258 
stunts,4,0.55403004363 
breathtaking,4,0.563814347783 
good-natured,4,0.564571720082 
spectacle,4,0.57174040902 
perfection,4,0.573130595142 
beautifully,4,0.574758514626 
exhilarating,4,0.578622467463 
brilliantly,4,0.583244537457 
comical,4,0.587558386219 
cheeky,4,0.588549332897 
poignant,4,0.589863500144 
chord,4,0.593454165153 
banter,4,0.599070707871 
dazzling,4,0.599401846891 
brimming,4,0.599486442434 
lively,4,0.600137792031 
melancholy,4,0.602104321058 
alternately,4,0.604434359034 
fitting,4,0.604491166328 
rave,4,0.605682473291 
slick,4,0.606158726394 
shone,4,0.607636638396 
glowing,4,0.608253563836 
wry,4,0.611227412675 
checkered,4,0.613199785815 
fittingly,4,0.616331775643 
unforgettable,4,0.617669678493 
riveting,4,0.620978444309 
homage,4,0.622202764346 
oddly,4,0.623049589333 
steely,4,0.623511902732 
savor,4,0.624758725217 
pleasing,4,0.627410922851 
deftly,4,0.630499757875 
sync,4,0.632148976839 
exuberance,4,0.633364041569 
joyous,4,0.636028025963 
graceful,4,0.638787180482 
touches,4,0.639212185926 
joyful,4,0.639353303357 
occasional,4,0.639791716694 
effortlessly,4,0.640393092924 
seductive,4,0.641053778299 
shines,4,0.642365577478 
ballads,4,0.644322669864 
catchy,4,0.644412935232 
sublime,4,0.645189316426 
spins,4,0.645820637192 
deft,4,0.646803300073 
crowd-pleasing,4,0.64736593462 
breathless,4,0.648481118222 
gentle,4,0.649302436686 
silverware,4,0.651391875219 
electrified,4,0.652434139798 
glimpses,4,0.652688147658 
memorable,4,0.656491903851 
reveled,4,0.658692464696 
vibe,4,0.658851559942 
punctuated,4,0.659771381617 
effortless,4,0.661104930273 
noticeably,4,0.663401219644 
knack,4,0.664463217844 
sultry,4,0.665903396832 
high-octane,4,0.667099571564 
uplifting,4,0.667357090485 
blur,4,0.667869553789 
energetic,4,0.668408289972 
nostalgic,4,0.668866206754 
anthems,4,0.669310425531 
youthful,4,0.669821881849 
renditions,4,0.672448969603 
powerfully,4,0.673919548054 
tempo,4,0.674544136512 
mixture,4,0.67586752867 
heady,4,0.675948393142 
charms,4,0.675951335861 
accents,4,0.676559774745 
caustic,4,0.677647567201 
dazzled,4,0.6789813378 
counterpoint,4,0.680156163655 
fiddle,4,0.686253759361 
sumptuous,4,0.6864380126 
displaying,4,0.688933351115 
richly,4,0.69043357079 
serene,4,0.691181425632 
irresistible,4,0.692024111871 
faint,4,0.693131408003 
thundering,4,0.694152028207 
bland,4,0.695176603872 
infused,4,0.695624223324 
choreography,4,0.695925183101 
choreographed,4,0.697643173869 
finesse,4,0.698063230717 
cameos,4,0.698165250171 
riff,4,0.700700151527 
throwback,4,0.700866278236 
aptly,4,0.700977721914 
dull,4,0.701027726116 
refreshing,4,0.702339041524 
laid-back,4,0.703965258828 
relentlessly,4,0.704683486527 
carefree,4,0.70505372537 
mellow,4,0.706385753041 
novelty,4,0.707415670925 
surroundings,4,0.707817771235 
purists,4,0.707971191518 
boyish,4,0.708111327893 
sound,4,0.708206771674 
rapping,4,0.710036033708 
delightful,4,0.711037947133 
distinctly,4,0.711672078842 
melodies,4,0.713606936742 
thrills,4,0.715425315068 
charmed,4,0.716330090376 
daring,4,0.71778591327 
unmistakable,4,0.719402977737 
contemporaries,4,0.720521429338 
groove,4,0.7208482295 
exuberant,4,0.722293327663 
dizzying,4,0.72243351127 
manic,4,0.722609728384 
misty,4,0.72441671132 
melodic,4,0.725638778025 
immaculate,4,0.727286151207 
classy,4,0.729873898857 
supremely,4,0.730710038825 
evoked,4,0.730804171242 
understated,4,0.731387551103 
lyrical,4,0.731951405859 
demeanor,4,0.73288991905 
americana,4,0.733080942632 
tinged,4,0.734853577 
sixties,4,0.735229775166 
eclectic,4,0.735575559481 
fashioned,4,0.736493204404 
cum,4,0.736537552057 
eerily,4,0.739250875914 
kitsch,4,0.739866945069 
sprinkling,4,0.740932012958 
footwork,4,0.742311679869 
juggling,4,0.743991562756 
basking,4,0.746981410798 
dances,4,0.747267738005 
impeccable,4,0.747275384193 
shot-making,4,0.747275384193 
quieter,4,0.749103766942 
techno,4,0.749601088259 
electrifying,4,0.750321517709 
funky,4,0.750668067216 
percussion,4,0.751503552815 
cacophony,4,0.75309175206 
soothing,4,0.753973523135 
polished,4,0.756882399224 
idiosyncratic,4,0.757966798528 
eye-catching,4,0.759041310556 
primed,4,0.760256923152 
improvisation,4,0.763386822917 
showcases,4,0.764177721737 
irreverent,4,0.76460716302 
evening's,4,0.765537099381 
handy,4,0.765703603338 
deja,4,0.765876397994 
armory,4,0.766881348855 
boogie,4,0.767424497354 
wowed,4,0.767751524723 
physique,4,0.770141882794 
pendulum,4,0.770141882794 
impressions,4,0.77241357978 
euphoric,4,0.77590483327 
edgier,4,0.779596368429 
vocally,4,0.780012137643 
mixes,4,0.78046801325 
veer,4,0.783721294628 
unapologetic,4,0.784164636212 
psychedelic,4,0.784973502567 
imitating,4,0.785169201681 
uncharacteristically,4,0.786047599905 
masterful,4,0.787182036821 
acrobatic,4,0.788924835352 
mimicked,4,0.790180762611 
riffs,4,0.792753848996 
groundbreaking,4,0.796732594626 
aficionados,4,0.80391078034 
drummers,4,0.804068816205 
drumming,4,0.807002728251 
die-hard,4,0.817034963261 
trumpet,4,0.830945670219 
sparkle,4,0.838794972129 
unorthodox,4,0.841016211929 
bristling,4,0.841199288063 
gridiron,4,0.84663912026 
showmanship,4,0.847241448553 
sounds,4,0.865940340572 
trumpets,4,0.881766267504 
anchoring,4,0.893156763562 
mixing,4,0.894298649405 
vuvuzela,4,0.918717799767 
procured,5,0.632866229727 
middlemen,5,0.639787138385 
efficiencies,5,0.651827111427 
eco,5,0.654374801158 
textiles,5,0.654502255076 
sourcing,5,0.654623346322 
locally,5,0.654813088659 
disadvantage,5,0.656223878745 
quality,5,0.658331668593 
advantages,5,0.658614282971 
suppliers,5,0.661452548892 
companies,5,0.664147463856 
printing,5,0.664733134592 
reliance,5,0.66644779574 
competitively,5,0.667137044309 
manufacturing,5,0.667241145123 
distributors,5,0.667854599532 
competitiveness,5,0.668120743117 
market,5,0.668286100534 
manufacture,5,0.669227053834 
leverage,5,0.669676629617 
low-cost,5,0.670305825446 
inexpensive,5,0.670552831221 
organically,5,0.670643785299 
procure,5,0.670659712436 
advantage,5,0.671371281351 
medium-sized,5,0.672166044263 
lower-cost,5,0.672266124692 
high-value,5,0.672602119779 
specialized,5,0.672733103059 
conversions,5,0.673535249111 
purchaser,5,0.67419704199 
automation,5,0.674596679837 
high-volume,5,0.674784188826 
cheaply,5,0.674832163297 
mid-sized,5,0.675099529859 
displace,5,0.675618883504 
outsourcing,5,0.675715241351 
diversification,5,0.675866763637 
manufacturers,5,0.676871057333 
high-quality,5,0.677493660857 
innovations,5,0.678775831689 
opportunities,5,0.679083681866 
innovative,5,0.679660610748 
commoditized,5,0.679774703064 
competitive,5,0.679824890847 
goods,5,0.680859372978 
integration,5,0.68257369546 
medium,5,0.683502424836 
larger,5,0.683569099022 
smaller,5,0.683722589691 
printers,5,0.684400332449 
cheaper,5,0.685113214396 
compete,5,0.685314982602 
businesses,5,0.685554483274 
availability,5,0.685856718385 
profitable,5,0.686066061824 
innovation,5,0.686069372323 
rapidly,5,0.687429883454 
products,5,0.687444770395 
cannibalizing,5,0.687765350965 
high-tech,5,0.687962629287 
subsidize,5,0.688157775408 
innovate,5,0.68869047865 
bigger,5,0.689482595834 
oem,5,0.69059062069 
competitors,5,0.690947326728 
smes,5,0.69105482213 
component,5,0.691239598621 
industry,5,0.691246486433 
low-margin,5,0.691337025538 
diversifying,5,0.69162331094 
diversified,5,0.691814830856 
cheap,5,0.691903249186 
one-stop,5,0.691950727885 
distribution,5,0.692325159602 
commercial,5,0.692978791431 
innovating,5,0.693302647727 
cost-conscious,5,0.693340344444 
aggressively,5,0.69354645371 
uncompetitive,5,0.694040746415 
industries,5,0.694833394567 
cutting-edge,5,0.695852580336 
segments,5,0.695999676931 
relatively,5,0.696008913147 
cut-price,5,0.69738015458 
innovators,5,0.698266436776 
profitably,5,0.698328954672 
pricey,5,0.698926209944 
commercially,5,0.698959301494 
technology,5,0.699486330022 
technological,5,0.700863009922 
niche,5,0.701015349574 
specialty,5,0.701437195787 
positioning,5,0.701571358382 
sales,5,0.70178614811 
clients,5,0.702241504135 
high-technology,5,0.702755558869 
competition,5,0.702855894971 
footprint,5,0.703362037146 
end-user,5,0.703771911933 
introductions,5,0.703835605501 
investing,5,0.703913702083 
marketing,5,0.704096937824 
overseas,5,0.704352958618 
premium,5,0.704540864642 
costlier,5,0.704910367627 
enterprises,5,0.705658673639 
licensees,5,0.705814465209 
oems,5,0.709366897149 
consumers,5,0.710740518394 
core,5,0.711598393946 
supply,5,0.712335989993 
consumer-oriented,5,0.713246755366 
resellers,5,0.713575368481 
mature,5,0.714804542061 
sector,5,0.716391731998 
know-how,5,0.71706038257 
telcos,5,0.71738537565 
higher-margin,5,0.717478185785 
pricing,5,0.717814773327 
higher-quality,5,0.717830236443 
consumer,5,0.718269672526 
sellers,5,0.719666284724 
sectors,5,0.719973326472 
vendors,5,0.720359277886 
brand,5,0.720911079483 
faster-growing,5,0.721494139261 
affordability,5,0.721725996188 
low-priced,5,0.722311540893 
selling,5,0.726704584399 
firms,5,0.728123303579 
high-growth,5,0.728899138816 
industry-leading,5,0.730305934227 
high-margin,5,0.732292272198 
offerings,5,0.734092088598 
segment,5,0.734716730054 
subsidizes,5,0.735443017664 
telepresence,5,0.736433029286 
industry's,5,0.7386413295 
prices,5,0.739448812987 
mid-market,5,0.739579977014 
big-ticket,5,0.742165431618 
neo,5,0.744057162318 
low-price,5,0.745074823874 
fee-based,5,0.751312557642 
mid-tier,5,0.751734588993 
discounts,5,0.751807671599 
lower-priced,5,0.753131496334 
higher-priced,5,0.754585320833 
markets,5,0.763692460422 
inventory,5,0.771421837902 
lower-margin,5,0.795846304835 
pnd,5,0.821556873467 
halls,6,0.559212316394 
crowded,6,0.577784482077 
amenities,6,0.579500536826 
outdoor,6,0.595965065377 
locations,6,0.596168465842 
cater,6,0.604187190346 
premises,6,0.606547823477 
half-dozen,6,0.606625907854 
catering,6,0.607040274556 
stalls,6,0.607072531873 
parks,6,0.608015512617 
toilets,6,0.609222190372 
luxury,6,0.615658534265 
visitors,6,0.616545520833 
bathrooms,6,0.620264889216 
limousines,6,0.621999497747 
parking,6,0.622139165878 
spaces,6,0.622692975544 
tickets,6,0.625468654441 
gyms,6,0.629412957586 
mingle,6,0.632404413117 
spartan,6,0.637285467418 
caters,6,0.638758087847 
zip,6,0.638865253667 
flats,6,0.640534173974 
trendy,6,0.642715206552 
fancy,6,0.642742037916 
wares,6,0.645022915846 
booths,6,0.649055864358 
shops,6,0.649331269664 
air-conditioned,6,0.649890094619 
shopping,6,0.649990084289 
decor,6,0.651977513825 
posh,6,0.65533648097 
outlet,6,0.656354177536 
storefronts,6,0.657060040626 
showroom,6,0.661720070235 
droves,6,0.670632173458 
essentials,6,0.677670839504 
rent,6,0.678001062906 
hotels,6,0.678290877329 
pub,6,0.678766937666 
salespeople,6,0.679845392402 
souvenir,6,0.684000356373 
bowling,6,0.685479891808 
dormitories,6,0.687017137559 
dinners,6,0.687423240326 
clientele,6,0.68744349959 
necessities,6,0.687660236148 
beds,6,0.69059057379 
lunchtime,6,0.691472879282 
cafe,6,0.691744983669 
venues,6,0.692089817143 
leisure,6,0.692301188619 
evenings,6,0.695324740986 
affluent,6,0.695614188929 
memberships,6,0.697577983786 
commuting,6,0.698826915198 
pop-up,6,0.699690034342 
upscale,6,0.700273554142 
first-class,6,0.702743785867 
frequented,6,0.707401713978 
fairs,6,0.707530993833 
renting,6,0.710763586409 
refurbished,6,0.711451389248 
locales,6,0.712000596022 
furnishings,6,0.715968078641 
advertise,6,0.716790594738 
dine,6,0.719273267674 
bars,6,0.720955253149 
patrons,6,0.722763483481 
lures,6,0.727481594591 
flyer,6,0.72892614394 
shop,6,0.729474308757 
kitchens,6,0.73084421354 
luxurious,6,0.731478485811 
convenience,6,0.733619260043 
bedrooms,6,0.733925066893 
camping,6,0.734143890779 
rented,6,0.734178437243 
themed,6,0.735574783518 
smokes,6,0.73677076067 
store's,6,0.737490238732 
parcels,6,0.740446294145 
rooms,6,0.742031990663 
dining,6,0.744108183213 
bazaar,6,0.746836605658 
antiques,6,0.747137403409 
pubs,6,0.753219306324 
renovations,6,0.75399058364 
kiosks,6,0.757347699441 
hospitality,6,0.762401755939 
residences,6,0.763597071715 
boutiques,6,0.764219812093 
landlords,6,0.764446052006 
karaoke,6,0.768020858372 
vip,6,0.768931031425 
cafeterias,6,0.771719916588 
suites,6,0.772706707107 
cafes,6,0.775185194204 
nightclubs,6,0.775620439645 
cottage,6,0.776947946444 
accommodations,6,0.777582693833 
shopkeepers,6,0.782300558099 
storefront,6,0.783093113891 
queues,6,0.783270594759 
booking,6,0.786546916498 
bakeries,6,0.788799478568 
establishments,6,0.789190484001 
warehouses,6,0.794051104666 
rents,6,0.795454487773 
counters,6,0.80957050307 
upmarket,6,0.811122063008 
vending,6,0.81459484381 
full-service,6,0.822027668697 
waiters,6,0.822408125002 
diner,6,0.82388644862 
visitor,6,0.823989338709 
five-star,6,0.826772757277 
seating,6,0.827332182292 
playground,6,0.831192670832 
restaurants,6,0.832884830814 
wallets,6,0.836027215576 
fliers,6,0.837314504632 
kiosk,6,0.838001898108 
salon,6,0.839883898032 
queue,6,0.841268995646 
junket,6,0.84242857658 
workplaces,6,0.843625931086 
recreation,6,0.843674368229 
billboards,6,0.843675492347 
renters,6,0.845313921901 
walk-in,6,0.849195506841 
vips,6,0.851240179536 
salons,6,0.852396522762 
malls,6,0.855065259793 
pre-christmas,6,0.866688105485 
shopped,6,0.870637328551 
restaurant,6,0.874794269125 
yachts,6,0.877013021062 
crowding,6,0.879314591615 
lodging,6,0.882978012976 
garages,6,0.883777628748 
giveaways,6,0.893722684472 
diners,6,0.903556489926 
playgrounds,6,0.913381709024 
reselling,6,0.955875514227 
shadowy,7,0.609542203732 
failures,7,0.621971929962 
high-profile,7,0.624432864597 
numerous,7,0.627000443805 
shoddy,7,0.631754816222 
shady,7,0.631880337221 
notorious,7,0.634454749994 
linked,7,0.635714466236 
